Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-25 00:00:00-05:00,73.19499378439849,73.57926726054262,69.59057344885551,70.06483459472656,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.68786719852451,72.44833807910929,69.68057110053594,71.17633056640625,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.36721076272752,69.55895358799684,66.38745236714612,66.52365112304688,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.56900836622377,67.71296426617234,62.35254513109103,66.48473358154297,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.65419482176713,73.31415879332964,67.54514365934578,72.67450714111328,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.85652645307353,73.9367835114791,69.51030205602666,70.36641693115234,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.09810829722794,73.79086977861806,71.2930733475665,73.6303482055664,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.87434499602499,72.85449366063305,70.87474254587347,71.24199676513672,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.58611024149147,70.73125206656108,68.39883878270979,70.2958984375,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.14746676281972,67.63514235889097,63.96505690472639,64.73604583740234,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.40409417596496,69.66597344239922,65.51432330004927,69.3984375,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.46488508588948,68.39638798914243,66.11990952320342,66.9881820678711,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.24796999764429,65.66754606174416,60.31685712337982,60.37279510498047,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.42472514564722,68.0802179417073,61.520756267884224,67.60594940185547,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.845423092187936,63.011661983300975,58.371158174249814,58.908660888671875,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.19767914823097,62.65412948059978,57.982007434145956,61.498870849609375,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.315216118949394,60.80328552345033,57.670699065718,59.993385314941406,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.16850076154632,61.49401168090346,59.00594220662541,59.533714294433594,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.117421472251664,61.24836478692388,55.452595282062944,55.754180908203125,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.47205507529818,55.57420415181615,51.70954739009817,54.569732666015625,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.485857062812855,60.241462343315185,56.984838595655695,60.04446029663086,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.98569151004273,62.809789959994156,59.41696758531206,59.713687896728516,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.956906340750756,62.91437540276122,59.91799134636083,62.85600662231445,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.472112660415455,62.230936365039376,60.08579869576118,60.25361633300781,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.98326139509738,62.14581985661123,60.65735298127226,61.97313690185547,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.165284411118606,63.84101920319643,61.28971556149903,61.84667205810547,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.95204029692155,60.49197377620272,58.15956060420861,58.59247970581055,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.45383930520116,59.623693797306444,57.617185593861485,59.570186614990234,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,59.05214690247511,59.757463473476015,58.120640197691515,58.714080810546875,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,61.0221734013699,63.99180366811444,60.652492112343126,63.836151123046875,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.86210691531303,66.08100465112348,62.99219519946002,63.09677505493164,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.901819397609444,65.02789744750055,63.534572595488626,64.71172332763672,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.35136707589142,65.68456785642029,64.37851461430628,65.17868041992188,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.25650402836072,66.56742615507675,64.65333288903574,66.45797729492188,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.09966644886369,70.10617447816055,67.62539794575639,69.81431579589844,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.68339398272448,69.63921990741926,68.25290936729039,69.17711639404297,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.89459378444623,70.0940303418014,68.67123197972158,69.72677612304688,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.24035422459711,69.79001833426366,67.33599104978904,68.78067779541016,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.60111720684468,68.50829776368306,67.33358118142218,67.35303497314453,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.19491954798411,67.43083656794423,64.55605574878716,65.27110290527344,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.54554776149494,67.58893427444147,66.20262374462739,67.15115356445312,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.095197774774,68.525292013045,66.85198467091226,66.89089965820312,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.41869930741639,68.83176734901194,67.3700537004545,68.82203674316406,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.53745068272923,69.2038596440192,68.08751237194905,68.87065887451172,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.33519595567067,69.5176058034892,67.66189585306037,67.75431060791016,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.25008163239175,70.45155516567527,69.04578348072053,69.97972106933594,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.52206392761035,71.63354950550303,70.1304944241225,71.45600128173828,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.61976306226633,72.72073067464675,69.52247928829394,70.30562591552734,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.32995115138507,71.42927193768709,69.63679217661644,71.30036926269531,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.76246582980514,73.20715242154051,71.61653646676885,72.37049865722656,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,73.07581511382894,73.75194731974675,72.68910712699625,73.1171646118164,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.74710511413528,74.22137381219886,73.44308862108879,73.87357330322266,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.53689336445144,75.6855261154296,74.20766533095967,75.63187408447266,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.13682994628657,77.31947596673774,74.92709653236052,76.82198333740234,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.50967396211276,77.96327881273206,75.82208738485426,75.94402313232422,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.1244908945312,77.05120710448317,73.94427898437623,75.02706909179688,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.2613028913568,75.54894394104562,73.53456323952857,75.48797607421875,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.24681148111374,75.08803845403976,73.21266589646153,75.04170227050781,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.37324403252737,77.18533288587912,75.67820874081602,76.80976867675781,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.82683426096116,77.67794336913389,76.33421653641534,76.36592102050781,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.22924305794967,77.92183738830003,77.19022271565777,77.85111999511719,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.71209776416804,78.255933921179,77.03169415432016,77.27069091796875,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,77.0073031227716,77.85110389589781,76.90488125750883,77.7681884765625,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.89241638739836,79.07287888413072,77.1853161873619,77.24140930175781,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.09754503838927,77.72428918154347,76.35373244533048,77.57796478271484,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.25117381725487,78.87780002724944,76.97316417209834,77.61210632324219,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.85597772799446,78.3193320975732,77.17801524390741,77.53650665283203,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.49016147102974,78.61197174869817,77.35846879017456,78.49003601074219,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.22179009868144,78.87780508336303,77.7779421457801,78.8534164428711,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.17532729000116,79.55089150856284,78.59978664211997,79.28750610351562,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.10948348041461,79.40944067755358,78.22910345061214,78.60466766357422,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.85587021552355,80.90438982588134,78.82660681917648,80.84342193603516,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.53856281408392,81.3555338269395,79.82402110579258,81.3213882446289,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.99947234165394,84.28441384611412,80.96776786027492,83.88934326171875,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.842889303502,86.51828523758923,84.40148250500384,86.04761505126953,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.18676087897937,85.61353604310334,81.81402099943021,81.91644287109375,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,84.06737971137164,84.81850062039835,81.50672908522984,82.6236572265625,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.27017143994499,84.30149217740336,81.10677427223595,83.64547729492188,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.71108264714528,86.13542415429933,84.0673909779235,85.8622817993164,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.6109645657439,86.67193244273547,85.6208468387903,85.74278259277344,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.69886822335513,86.19636807152075,85.16478914569927,85.77690887451172,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.48659424524246,86.9548233678729,84.17224859824395,85.2867431640625,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.68182092735437,87.66205652482033,85.63548474209217,87.51817321777344,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.76923580330637,90.81288038977681,88.34733538246111,89.38623046875,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,89.013090579895,89.93736557690242,87.43280070349846,87.80836486816406,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.96445119840132,89.0130956496558,87.20113222848988,88.97407531738281,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.86920677437348,89.09113071389415,86.09150704938543,86.24027252197266,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.14760542917317,88.32294243468027,85.66717828732993,88.22782897949219,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.81323605094023,89.25208368451845,87.79372960789094,88.96430969238281,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,89.04234832841297,89.58861802979551,88.74726593890185,88.79603576660156,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.70812010874782,90.34706215783629,88.68142332244228,88.79603576660156,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.23244949498041,91.6420263812884,90.20074501113588,91.17135620117188,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.55179662949126,92.33462202575382,90.77628708020809,90.88846588134766,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.87126339911991,93.03696876511395,91.78346579709584,93.00526428222656,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.90272017362446,93.95637220250505,92.35170097167806,93.40522766113281,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.99796791937888,93.62716063154363,92.3834143459242,93.5686264038086,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.88064257908437,97.50470222830587,92.92235478576218,93.136962890625,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.51509139468824,94.87089104721316,91.57619204590678,94.67823791503906,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.56336552351893,96.81455289285017,94.12465030967455,95.32937622070312,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,94.19537714886349,95.01722300272317,93.55399384312918,94.15635681152344,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.60994212811435,94.7660160027846,93.49056550355417,93.96611785888672,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,94.05393499901598,96.08538154225975,93.70763415637896,95.94637298583984,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.74139064000488,96.81699021329585,94.37095924691158,94.62214660644531,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.32217866739255,95.57324067030336,94.23438849852678,94.8879623413086,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.61969437805561,94.6977350388418,89.75446275400373,90.5689926147461,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.75702908909903,90.69092816038216,86.95969001034611,90.3446273803711,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.41279148148031,92.57849694504486,91.18843387088843,92.48582458496094,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,92.05418716187438,92.23221605886846,90.96164002305798,90.96652221679688,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.45181951906397,92.89554218451357,91.41524027972997,92.71019744873047,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.87858763563808,93.93686369126581,91.46888530175886,93.83200073242188,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.36287851021896,103.80634287598423,98.35337230309722,103.65514373779297,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.5475820198482,108.90081513839242,105.24762483854093,106.26700592041016,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.45722184405822,108.07409102283283,105.73048212042778,106.97666931152344,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.69622772643929,107.68634547097402,106.22799114818795,107.36443328857422,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.69853062437178,111.60779047113807,107.1059246656217,111.11029052734375,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.62899759286987,111.08830383440333,107.78277364983565,108.58411407470703,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,110.03777529202553,111.18604104272612,107.49694001909522,110.1623764038086,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.42211353318818,109.92294856618452,106.62474700194065,106.88616180419922,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.9831063491535,110.69740769453472,107.78766036884892,110.43843841552734,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.82613288186177,113.4019432467781,111.33506493957134,112.39293670654297,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,112.21702687763562,112.38315671121127,110.47264125773194,112.29276275634766,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.42146561465131,113.44589822387297,111.36925318838662,111.99957275390625,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.75039591924316,113.36040596268253,111.4132452430662,112.932861328125,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,113.34329826646639,114.49644747997309,112.97927694813161,113.07455444335938,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,113.11606634357554,115.6984370773518,113.09896277309852,115.58361053466797,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.54865633964663,122.02611678820088,116.53644376181836,121.5399398803711,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.76896309003132,125.85448096092539,121.11728299530188,122.99359130859375,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.85997210652819,122.33149088117769,120.25240041244399,121.98456573486328,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,123.30875795981154,124.10276941646104,122.23622813651355,123.64346313476562,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,124.24935675692649,124.5840619295069,121.01467119114992,122.1653823852539,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,123.14505784255567,123.56527340637342,121.74271393511341,121.96748352050781,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.67689154687866,128.0190669245273,123.13284299611021,126.1036605834961,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.73902306381044,131.73261094126673,127.5597711875045,131.126708984375,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,134.45912142601244,134.84024633832098,124.11010157430299,128.40997314453125,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,124.02214116248972,125.90821646917398,117.75799841491877,118.12934875488281,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,117.33777990683251,120.88517575814043,108.36667256868697,118.20752716064453,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,111.35704581882841,116.28236067541624,110.11594816056396,110.25276184082031,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.59174305601896,116.42896084797677,112.63725318789004,114.65037536621094,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.62118322456851,117.75799689836099,109.94003859805487,110.90750885009766,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.96294262149968,112.60792780389966,107.49693393707275,109.45142364501953,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,112.10951120405889,113.291976375556,110.23320320246604,112.73494720458984,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.63738750084173,116.12600993687423,111.024790511769,112.91087341308594,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.60790996664554,113.36038510446582,109.4904969904214,109.57844543457031,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,107.22330608024673,109.64686913177037,106.23628669462984,107.82919311523438,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.8878488735553,108.356922295629,103.67591787773083,104.40885162353516,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,102.16118144644767,107.68261655265579,100.75394642242367,107.57511901855469,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,110.1159451067494,110.29184947017018,106.67604666803739,109.26573944091797,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,109.08009000475238,109.55893796897853,104.34044577184376,104.68248748779297,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.77684630486988,107.74125228099295,102.61071645808853,105.7574462890625,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.96265328566808,109.88140699626726,105.2199451547901,109.72504425048828,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,112.39293566085215,112.6958791875967,110.21367629937123,112.34407043457031,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.94339751731665,112.68609821503094,110.98569430971436,111.49385833740234,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,111.20068949878589,114.5917302334658,111.03455966797341,113.17472076416016,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.96307232164301,115.04125369139074,113.19426170186907,114.13241577148438,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,110.32116490058151,112.74473528567759,109.66641267382154,110.44820404052734,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,111.3179539383345,113.99560248705183,110.96614522906819,113.84901428222656,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,113.0672249329622,113.47767343189591,109.69573321944527,110.58502960205078,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,112.01180251179184,112.92064048093386,111.53294718798473,112.46133422851562,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.60471592732479,113.75130414871093,111.98248586734842,112.35384368896484,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.65678812412168,114.33765050394312,112.304979372262,114.30833435058594,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,117.32800579575408,122.33150174895098,116.56575606096325,121.56925201416016,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,122.41945416428474,122.53672622565988,116.92734309947521,118.34434509277344,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,118.24663309456143,120.23043905189967,116.89803781442576,118.43231201171875,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,116.0185036282834,118.44206655243406,115.46147439157419,117.96321868896484,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.52025142196237,118.78411170048454,116.10645550642134,116.31167602539062,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,117.23029659182208,117.67982834837639,113.02814802101258,113.34086608886719,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.55586357788252,116.27261088237353,112.99883423808207,114.8360595703125,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,114.01514837428721,116.00872864957552,113.8001533265915,114.21060180664062,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.77740209285757,115.35398041851995,111.98248128766761,113.1160888671875,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.74152790138795,113.8978906567241,111.67954066405842,112.42224884033203,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.41568656398779,113.89788935825214,110.31139512042853,112.43202209472656,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.86200445756286,114.61127361544779,111.93362484209473,113.94674682617188,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.43202296542839,112.80337332431424,108.57190133477874,108.66962432861328,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.81300028325835,114.26923416199912,109.64686300173356,112.69586944580078,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.53280919389557,109.44164719039071,105.26881501761852,106.38287353515625,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.62719666307054,108.16147093018203,104.87792731489584,106.29492950439453,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,107.16466070368085,108.95301289373623,106.25582280626868,107.92691040039062,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.54273120472598,112.95973331363014,109.79346195604411,112.33429718017578,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,115.26603064906689,116.89803526556578,114.21061184474085,116.32145690917969,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.82710105334544,116.68855753628328,113.68324004301677,116.1893081665039,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.96116328589996,119.41976810999755,113.60492414371446,113.86923217773438,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,113.11545456379768,115.1124667816567,111.7253671806715,113.52660369873047,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.72090620219419,117.10949234547543,113.9867080806892,116.97244262695312,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,117.09971424371078,117.99053745844995,116.07183383497724,116.69834899902344,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.9235070520167,117.14865697265606,115.38658586449833,116.74729919433594,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.41444400337282,118.44083037463533,115.66067060556556,117.76537322998047,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,117.03118238169135,118.12758011887439,116.45360931486861,116.87454986572266,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,116.11099460489761,117.29550009723528,115.51384615861953,115.543212890625,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,115.11248513075914,116.55151480105653,114.34892019598509,116.14036560058594,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,116.14035756143505,116.26761588553856,114.81880238359935,114.86774444580078,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.71111244200141,115.1418443877213,111.35337947000602,111.4512710571289,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.51001414368419,113.409134870322,110.21781828150145,112.74346160888672,113874200,0.0,0.0
